no;id;G;D;time_period;Y
12243;3061;3;0.310982588;3;5.485813972
12244;3061;3;0.310982588;4;5.736324682
12245;3062;3;0.269438606;1;4.589526486
12246;3062;3;0.269438606;2;5.035178981
12247;3062;3;0.269438606;3;6.435265675
12248;3062;3;0.269438606;4;6.568581244
12249;3063;0;0;1;2.625775634
12250;3063;0;0;2;4.475635828
12251;3063;0;0;3;3.287162679
12252;3063;0;0;4;4.949546379
12253;3064;4;0.849253125;1;6.405813015
12254;3064;4;0.849253125;2;7.384471184
12255;3064;4;0.849253125;3;9.020490427
12256;3064;4;0.849253125;4;10.26471273
12257;3065;3;0.152576504;1;6.033167733
12258;3065;3;0.152576504;2;4.909466091
12259;3065;3;0.152576504;3;8.1175837
12260;3065;3;0.152576504;4;7.828287669
12261;3066;2;0.477029785;1;3.26208603
12262;3066;2;0.477029785;2;3.235516104
12263;3066;2;0.477029785;3;5.402505038
12264;3066;2;0.477029785;4;8.46191525
12265;3067;0;0;1;1.323238979
12266;3067;0;0;2;2.773595103
12267;3067;0;0;3;5.839730423
12268;3067;0;0;4;4.684856065
12269;3068;4;0.432113648;1;6.228760894
12270;3068;4;0.432113648;2;7.219120586
12271;3068;4;0.432113648;3;6.969781572
12272;3068;4;0.432113648;4;7.858244777
12273;3069;0;0;1;2.728065935
12274;3069;0;0;2;1.036705508
12275;3069;0;0;3;1.236299753
12276;3069;0;0;4;4.07397107
12277;3070;3;0.723085856;1;3.600680026
12278;3070;3;0.723085856;2;4.835263877
12279;3070;3;0.723085856;3;5.645146328
12280;3070;3;0.723085856;4;8.54371837
12281;3071;2;0.503098209;1;0.836102207
12282;3071;2;0.503098209;2;2.536474588
12283;3071;2;0.503098209;3;4.130439467
12284;3071;2;0.503098209;4;5.874074724
12285;3072;3;0.225112706;1;2.411671445
12286;3072;3;0.225112706;2;4.826658154
12287;3072;3;0.225112706;3;4.902527365
12288;3072;3;0.225112706;4;8.062218353
12289;3073;3;0.993638907;1;2.755302403
12290;3073;3;0.993638907;2;5.835692141
12291;3073;3;0.993638907;3;3.949553713
12292;3073;3;0.993638907;4;7.473450308
12293;3074;2;0.008877181;1;2.581536174
12294;3074;2;0.008877181;2;5.384316564
12295;3074;2;0.008877181;3;4.164313075
12296;3074;2;0.008877181;4;5.955788717
12297;3075;4;0.432394559;1;5.961432214
12298;3075;4;0.432394559;2;5.088076831
12299;3075;4;0.432394559;3;8.748832547
12300;3075;4;0.432394559;4;7.770246079
12301;3076;3;0.778878011;1;5.196498036
12302;3076;3;0.778878011;2;6.816453761
12303;3076;3;0.778878011;3;6.76368051
12304;3076;3;0.778878011;4;7.526500254
12305;3077;4;0.075415388;1;7.475318264
12306;3077;4;0.075415388;2;6.638293236
12307;3077;4;0.075415388;3;7.218613821
12308;3077;4;0.075415388;4;8.757711352
12309;3078;4;0.907123056;1;7.165773062
12310;3078;4;0.907123056;2;6.64729677
12311;3078;4;0.907123056;3;6.700477675
12312;3078;4;0.907123056;4;7.5722681
12313;3079;3;0.210090881;1;4.015392448
12314;3079;3;0.210090881;2;6.386508662
12315;3079;3;0.210090881;3;10.56152119
12316;3079;3;0.210090881;4;8.791729772
12317;3080;0;0;1;2.271079443
12318;3080;0;0;2;2.717621793
12319;3080;0;0;3;4.762357101
12320;3080;0;0;4;5.267447301
12321;3081;3;0.839394834;1;3.164333818
12322;3081;3;0.839394834;2;5.678833308
12323;3081;3;0.839394834;3;6.913124428
12324;3081;3;0.839394834;4;5.459853583
12325;3082;4;0.40823956;1;5.676563511
12326;3082;4;0.40823956;2;7.51998339
12327;3082;4;0.40823956;3;6.73716404
12328;3082;4;0.40823956;4;8.233771894
12329;3083;3;0.910421222;1;2.480750139
12330;3083;3;0.910421222;2;4.125791634
12331;3083;3;0.910421222;3;6.203373159
12332;3083;3;0.910421222;4;8.173689703
12333;3084;3;0.782247465;1;-0.106486847
12334;3084;3;0.782247465;2;4.022354484
12335;3084;3;0.782247465;3;1.976704824
12336;3084;3;0.782247465;4;4.54810884
12337;3085;0;0;1;2.476885257
12338;3085;0;0;2;3.606199271
12339;3085;0;0;3;3.308679341
12340;3085;0;0;4;4.779624449
12341;3086;0;0;1;1.74858556
12342;3086;0;0;2;2.146898179
12343;3086;0;0;3;5.310341154
12344;3086;0;0;4;8.170061369
12345;3087;0;0;1;1.47657992
12346;3087;0;0;2;1.899389568
12347;3087;0;0;3;3.986196882
12348;3087;0;0;4;3.781099627
12349;3088;3;0.867830371;1;4.93562172
12350;3088;3;0.867830371;2;5.3018936
12351;3088;3;0.867830371;3;6.532042184
12352;3088;3;0.867830371;4;7.377164439
12353;3089;3;0.917561857;1;6.007785388
12354;3089;3;0.917561857;2;6.329311242
12355;3089;3;0.917561857;3;7.092282881
12356;3089;3;0.917561857;4;8.34097823
12357;3090;0;0;1;-1.19816878
12358;3090;0;0;2;0.543130983
12359;3090;0;0;3;0.975910741
12360;3090;0;0;4;2.766210743
12361;3091;4;0.521423214;1;5.558866559
12362;3091;4;0.521423214;2;6.017415011
12363;3091;4;0.521423214;3;5.564181057
12364;3091;4;0.521423214;4;6.351157829
12365;3092;4;0.793414897;1;2.424283028
12366;3092;4;0.793414897;2;5.290816613
12367;3092;4;0.793414897;3;5.676244254
12368;3092;4;0.793414897;4;4.015082264
12369;3093;2;0.475127719;1;1.373979874
12370;3093;2;0.475127719;2;5.092632566
12371;3093;2;0.475127719;3;3.644210288
12372;3093;2;0.475127719;4;5.185049087
12373;3094;0;0;1;2.436345566
12374;3094;0;0;2;1.118157091
12375;3094;0;0;3;6.808424012
12376;3094;0;0;4;5.011033539
12377;3095;2;0.15520636;1;2.861962284
12378;3095;2;0.15520636;2;1.897673268
12379;3095;2;0.15520636;3;2.660649731
12380;3095;2;0.15520636;4;4.771001842
12381;3096;2;0.197956457;1;3.832898093
12382;3096;2;0.197956457;2;6.359211912
12383;3096;2;0.197956457;3;6.089259067
12384;3096;2;0.197956457;4;6.868578193
12385;3097;3;0.493193177;1;5.286508674
12386;3097;3;0.493193177;2;3.502435351
12387;3097;3;0.493193177;3;8.45517151
12388;3097;3;0.493193177;4;7.551004033
12389;3098;3;0.745547757;1;3.412663659
12390;3098;3;0.745547757;2;3.866296074
12391;3098;3;0.745547757;3;5.087259777
12392;3098;3;0.745547757;4;7.319074844
12393;3099;2;0.670034206;1;1.156921978
12394;3099;2;0.670034206;2;4.4655911
12395;3099;2;0.670034206;3;5.644137269
12396;3099;2;0.670034206;4;5.832775591
12397;3100;3;0.460795076;1;2.350707211
12398;3100;3;0.460795076;2;2.911921032
12399;3100;3;0.460795076;3;3.477398981
12400;3100;3;0.460795076;4;5.656275802
12401;3101;2;0.868857177;1;3.211408886
12402;3101;2;0.868857177;2;5.821631905
12403;3101;2;0.868857177;3;6.268579287
12404;3101;2;0.868857177;4;8.718823548
12405;3102;4;0.768075221;1;3.376543016
12406;3102;4;0.768075221;2;6.794540859
12407;3102;4;0.768075221;3;8.530694086
12408;3102;4;0.768075221;4;6.999210242
12409;3103;0;0;1;0.005868476
12410;3103;0;0;2;2.379444518
12411;3103;0;0;3;3.874971458
12412;3103;0;0;4;4.999808459
12413;3104;4;0.523467139;1;4.628779934
12414;3104;4;0.523467139;2;6.393615585
12415;3104;4;0.523467139;3;4.778516147
12416;3104;4;0.523467139;4;8.546615854
12417;3105;4;0.618804692;1;5.645382781
12418;3105;4;0.618804692;2;6.552874751
12419;3105;4;0.618804692;3;7.064538619
12420;3105;4;0.618804692;4;8.262369834
12421;3106;0;0;1;2.467712665
12422;3106;0;0;2;2.808683026
12423;3106;0;0;3;3.34427069
12424;3106;0;0;4;5.515065434
12425;3107;2;0.905958668;1;5.449424235
12426;3107;2;0.905958668;2;5.608264938
12427;3107;2;0.905958668;3;3.919851846
12428;3107;2;0.905958668;4;3.576985348
12429;3108;3;0.992586467;1;5.28414613
12430;3108;3;0.992586467;2;6.602596445
12431;3108;3;0.992586467;3;8.261350002
12432;3108;3;0.992586467;4;8.234734201
12433;3109;0;0;1;0.523134134
12434;3109;0;0;2;1.858066219
12435;3109;0;0;3;3.263169269
12436;3109;0;0;4;5.632444012
12437;3110;3;0.282621616;1;3.324274969
12438;3110;3;0.282621616;2;3.384449737
12439;3110;3;0.282621616;3;3.456328112
12440;3110;3;0.282621616;4;5.142769189
12441;3111;0;0;1;1.202292657
12442;3111;0;0;2;2.687618711
12443;3111;0;0;3;2.787968239
12444;3111;0;0;4;4.020880011
12445;3112;0;0;1;0.050523644
12446;3112;0;0;2;2.260700367
12447;3112;0;0;3;3.997886586
12448;3112;0;0;4;1.949715719
12449;3113;2;0.296412632;1;2.295688124
12450;3113;2;0.296412632;2;2.802443631
12451;3113;2;0.296412632;3;4.191996096
12452;3113;2;0.296412632;4;5.598899066
12453;3114;2;0.968678516;1;4.412218224
12454;3114;2;0.968678516;2;5.631959262
12455;3114;2;0.968678516;3;6.331220234
12456;3114;2;0.968678516;4;7.66676853
12457;3115;0;0;1;1.607756311
12458;3115;0;0;2;1.33834517
12459;3115;0;0;3;5.814739663
12460;3115;0;0;4;3.736386823
12461;3116;3;0.076133332;1;3.538602143
12462;3116;3;0.076133332;2;6.366095702
12463;3116;3;0.076133332;3;5.760240148
12464;3116;3;0.076133332;4;9.568610416
12465;3117;0;0;1;1.497237086
12466;3117;0;0;2;2.432230495
12467;3117;0;0;3;3.471542133
12468;3117;0;0;4;5.797286947
12469;3118;2;0.24714424;1;1.860152565
12470;3118;2;0.24714424;2;3.539881821
12471;3118;2;0.24714424;3;2.720974136
12472;3118;2;0.24714424;4;5.271760914
12473;3119;4;0.547541847;1;3.767210412
12474;3119;4;0.547541847;2;6.857841586
12475;3119;4;0.547541847;3;7.485126104
12476;3119;4;0.547541847;4;8.657491001
12477;3120;0;0;1;-0.896055493
12478;3120;0;0;2;-0.31399972
12479;3120;0;0;3;1.239887605
12480;3120;0;0;4;3.988984527
12481;3121;3;0.936050652;1;2.601177064
12482;3121;3;0.936050652;2;4.341885368
12483;3121;3;0.936050652;3;6.215031553
12484;3121;3;0.936050652;4;8.767605644
12485;3122;4;0.397670767;1;2.858414343
12486;3122;4;0.397670767;2;3.618096221
12487;3122;4;0.397670767;3;6.54456029
12488;3122;4;0.397670767;4;7.63016137
12489;3123;2;0.502410884;1;1.484686767
12490;3123;2;0.502410884;2;3.063713096
12491;3123;2;0.502410884;3;5.971119576
12492;3123;2;0.502410884;4;6.283787154
12493;3124;0;0;1;4.01963378
12494;3124;0;0;2;4.467877147
12495;3124;0;0;3;5.388925766
12496;3124;0;0;4;4.932863448
12497;3125;2;0.669140744;1;3.754000435
12498;3125;2;0.669140744;2;4.718101908
12499;3125;2;0.669140744;3;4.72638648
12500;3125;2;0.669140744;4;5.897933957
12501;3126;4;0.191808874;1;1.88849394
12502;3126;4;0.191808874;2;3.406840378
12503;3126;4;0.191808874;3;6.186259434
12504;3126;4;0.191808874;4;7.590744252
12505;3127;3;0.628251052;1;5.286815856
12506;3127;3;0.628251052;2;6.639933341
12507;3127;3;0.628251052;3;7.598120526
12508;3127;3;0.628251052;4;8.630260959
12509;3128;4;0.292224374;1;5.786478147
12510;3128;4;0.292224374;2;5.407372867
12511;3128;4;0.292224374;3;7.366604158
12512;3128;4;0.292224374;4;8.395862045
12513;3129;2;0.48640229;1;2.911429446
12514;3129;2;0.48640229;2;1.9773643
12515;3129;2;0.48640229;3;4.046283707
12516;3129;2;0.48640229;4;5.962919543
12517;3130;0;0;1;2.00741947
12518;3130;0;0;2;2.156608345
12519;3130;0;0;3;3.33173333
12520;3130;0;0;4;5.577293409
12521;3131;3;0.751630761;1;3.251327013
12522;3131;3;0.751630761;2;4.343374476
12523;3131;3;0.751630761;3;5.64545876
12524;3131;3;0.751630761;4;6.081092495
12525;3132;2;0.265445817;1;5.813691956
12526;3132;2;0.265445817;2;4.376807961
12527;3132;2;0.265445817;3;7.473781594
12528;3132;2;0.265445817;4;7.481767911
12529;3133;0;0;1;0.647372862
12530;3133;0;0;2;-0.591899462
12531;3133;0;0;3;1.429669268
12532;3133;0;0;4;2.094415366
12533;3134;3;0.506278186;1;4.500310919
12534;3134;3;0.506278186;2;4.186008759
12535;3134;3;0.506278186;3;6.711449217
12536;3134;3;0.506278186;4;6.897350245
12537;3135;2;0.960271841;1;1.274308055
12538;3135;2;0.960271841;2;4.524057587
12539;3135;2;0.960271841;3;3.994717948
12540;3135;2;0.960271841;4;4.841994787
12541;3136;4;0.381403059;1;4.823166283
12542;3136;4;0.381403059;2;6.317293687
12543;3136;4;0.381403059;3;5.961933693
12544;3136;4;0.381403059;4;10.2130181
12545;3137;0;0;1;-0.420417858
12546;3137;0;0;2;3.895809843
12547;3137;0;0;3;2.69651852
12548;3137;0;0;4;5.100462843
12549;3138;4;0.018869475;1;7.985230682
12550;3138;4;0.018869475;2;7.608351681
12551;3138;4;0.018869475;3;8.7797176
12552;3138;4;0.018869475;4;10.06868769
12553;3139;3;0.725915969;1;2.138939307
12554;3139;3;0.725915969;2;3.252769011
12555;3139;3;0.725915969;3;4.699779401
12556;3139;3;0.725915969;4;4.847536831
12557;3140;3;0.112242065;1;3.60737439
12558;3140;3;0.112242065;2;4.959116619
12559;3140;3;0.112242065;3;4.537483551
12560;3140;3;0.112242065;4;7.255339338
12561;3141;4;0.854648508;1;7.009424104
12562;3141;4;0.854648508;2;6.183096242
12563;3141;4;0.854648508;3;6.994110822
12564;3141;4;0.854648508;4;7.648232322
12565;3142;2;0.46055092;1;2.684218906
12566;3142;2;0.46055092;2;2.953403443
12567;3142;2;0.46055092;3;3.81320824
12568;3142;2;0.46055092;4;5.617085229
12569;3143;4;0.277819044;1;5.236794835
12570;3143;4;0.277819044;2;6.842297707
12571;3143;4;0.277819044;3;7.086194605
12572;3143;4;0.277819044;4;9.153821051
12573;3144;3;0.017832917;1;1.646937791
12574;3144;3;0.017832917;2;5.217127669
12575;3144;3;0.017832917;3;7.441483595
12576;3144;3;0.017832917;4;5.01438003
12577;3145;2;0.301443089;1;2.972800303
12578;3145;2;0.301443089;2;3.281273545
12579;3145;2;0.301443089;3;2.285764793
12580;3145;2;0.301443089;4;3.537236334
12581;3146;4;0.939331294;1;4.815931149
12582;3146;4;0.939331294;2;5.984871824
12583;3146;4;0.939331294;3;5.991691449
12584;3146;4;0.939331294;4;7.783583119
12585;3147;2;0.759614446;1;1.199679463
12586;3147;2;0.759614446;2;3.292942379
12587;3147;2;0.759614446;3;3.19476857
12588;3147;2;0.759614446;4;5.239027658
12589;3148;3;0.609143333;1;2.550033784
12590;3148;3;0.609143333;2;3.410859509
12591;3148;3;0.609143333;3;3.916774773
12592;3148;3;0.609143333;4;7.657896132
12593;3149;3;0.460315172;1;3.604949733
12594;3149;3;0.460315172;2;4.57077285
12595;3149;3;0.460315172;3;4.86760928
12596;3149;3;0.460315172;4;8.397175719
12597;3150;3;0.655021288;1;3.506530209
12598;3150;3;0.655021288;2;6.327272335
12599;3150;3;0.655021288;3;5.157274901
12600;3150;3;0.655021288;4;6.716194749
12601;3151;0;0;1;1.012452956
12602;3151;0;0;2;1.029834911
12603;3151;0;0;3;0.69465959
12604;3151;0;0;4;3.652689901
12605;3152;0;0;1;0.473999637
12606;3152;0;0;2;2.750986727
12607;3152;0;0;3;4.176099849
12608;3152;0;0;4;4.324166251
12609;3153;4;0.901498907;1;2.548830722
12610;3153;4;0.901498907;2;4.819733508
12611;3153;4;0.901498907;3;5.795143838
12612;3153;4;0.901498907;4;4.973970342
12613;3154;0;0;1;1.069785561
12614;3154;0;0;2;2.554163028
12615;3154;0;0;3;3.163270328
12616;3154;0;0;4;4.895778129
12617;3155;3;0.08753361;1;3.060867535
12618;3155;3;0.08753361;2;8.477961512
12619;3155;3;0.08753361;3;6.9749897
12620;3155;3;0.08753361;4;8.585805721
12621;3156;4;0.16626712;1;4.053720891
12622;3156;4;0.16626712;2;5.881235523
12623;3156;4;0.16626712;3;7.581961463
12624;3156;4;0.16626712;4;7.982398813
12625;3157;2;0.365216921;1;3.378830631
12626;3157;2;0.365216921;2;4.754523302
12627;3157;2;0.365216921;3;4.477885902
12628;3157;2;0.365216921;4;5.078006082
12629;3158;3;0.897439317;1;5.313555264
12630;3158;3;0.897439317;2;6.606261398
12631;3158;3;0.897439317;3;4.792392216
12632;3158;3;0.897439317;4;4.47892606
12633;3159;3;0.594407722;1;4.757394565
12634;3159;3;0.594407722;2;5.035877382
12635;3159;3;0.594407722;3;5.963203005
12636;3159;3;0.594407722;4;7.100876304
12637;3160;3;0.54965149;1;1.949014932
12638;3160;3;0.54965149;2;4.002809258
12639;3160;3;0.54965149;3;6.075268046
12640;3160;3;0.54965149;4;6.850150597
12641;3161;4;0.019372094;1;3.589526411
12642;3161;4;0.019372094;2;6.000008566
12643;3161;4;0.019372094;3;6.893539626
12644;3161;4;0.019372094;4;7.294360517
12645;3162;3;0.347200252;1;3.29706818
12646;3162;3;0.347200252;2;8.271176194
12647;3162;3;0.347200252;3;5.402402423
12648;3162;3;0.347200252;4;6.269545197
12649;3163;3;0.767918801;1;3.691833845
12650;3163;3;0.767918801;2;6.365193959
12651;3163;3;0.767918801;3;7.11908694
12652;3163;3;0.767918801;4;8.334878744
12653;3164;2;0.235053858;1;2.371892898
12654;3164;2;0.235053858;2;2.842863065
12655;3164;2;0.235053858;3;6.250602628
12656;3164;2;0.235053858;4;6.085161057
12657;3165;2;0.743836739;1;4.928320774
12658;3165;2;0.743836739;2;4.207155301
12659;3165;2;0.743836739;3;5.864987786
12660;3165;2;0.743836739;4;7.140204953
12661;3166;0;0;1;-1.187337926
12662;3166;0;0;2;1.369879185
12663;3166;0;0;3;1.609143203
12664;3166;0;0;4;1.597236794
12665;3167;2;0.694724846;1;3.059238505
12666;3167;2;0.694724846;2;4.375211386
12667;3167;2;0.694724846;3;6.07360006
12668;3167;2;0.694724846;4;6.163428138
12669;3168;3;0.498631367;1;3.754267781
12670;3168;3;0.498631367;2;3.012576153
12671;3168;3;0.498631367;3;6.300355821
12672;3168;3;0.498631367;4;6.540817049
12673;3169;3;0.202280527;1;2.465566456
12674;3169;3;0.202280527;2;5.93221744
12675;3169;3;0.202280527;3;5.013435092
12676;3169;3;0.202280527;4;7.586892232
12677;3170;4;0.442717597;1;7.44723225
12678;3170;4;0.442717597;2;9.203529475
12679;3170;4;0.442717597;3;9.793107095
12680;3170;4;0.442717597;4;9.896781626
12681;3171;4;0.868955427;1;5.519050891
12682;3171;4;0.868955427;2;6.666654589
12683;3171;4;0.868955427;3;6.448975435
12684;3171;4;0.868955427;4;7.699778188
12685;3172;0;0;1;-0.172034275
12686;3172;0;0;2;-0.026291442
12687;3172;0;0;3;-0.634832043
12688;3172;0;0;4;0.914056623
12689;3173;0;0;1;-0.924023382
12690;3173;0;0;2;2.791685667
12691;3173;0;0;3;1.917636799
12692;3173;0;0;4;2.000661149
12693;3174;2;0.55945686;1;1.317602689
12694;3174;2;0.55945686;2;3.79314695
12695;3174;2;0.55945686;3;4.210247806
12696;3174;2;0.55945686;4;6.299671651
12697;3175;2;0.72808753;1;2.648779959
12698;3175;2;0.72808753;2;4.387030655
12699;3175;2;0.72808753;3;3.984689645
12700;3175;2;0.72808753;4;5.391887247
12701;3176;2;0.248881638;1;3.925519548
12702;3176;2;0.248881638;2;6.3941819
12703;3176;2;0.248881638;3;5.987600733
12704;3176;2;0.248881638;4;6.086009336
12705;3177;2;0.94451975;1;3.684461229
12706;3177;2;0.94451975;2;4.864889939
12707;3177;2;0.94451975;3;3.312761562
12708;3177;2;0.94451975;4;5.218028809
12709;3178;0;0;1;-0.301936722
12710;3178;0;0;2;2.05092686
12711;3178;0;0;3;3.506477902
12712;3178;0;0;4;3.027737598
12713;3179;2;0.431071244;1;2.420434176
12714;3179;2;0.431071244;2;2.365222673
12715;3179;2;0.431071244;3;2.053426729
12716;3179;2;0.431071244;4;4.62386951
12717;3180;2;0.09314979;1;1.018756669
12718;3180;2;0.09314979;2;1.090213039
12719;3180;2;0.09314979;3;4.552200685
12720;3180;2;0.09314979;4;7.958124291
12721;3181;4;0.958191287;1;5.011954223
12722;3181;4;0.958191287;2;5.221901958
12723;3181;4;0.958191287;3;7.2146487
12724;3181;4;0.958191287;4;8.560606337
12725;3182;3;0.233457681;1;3.397739702
12726;3182;3;0.233457681;2;4.731945698
12727;3182;3;0.233457681;3;3.847034059
12728;3182;3;0.233457681;4;4.208650802
12729;3183;0;0;1;-1.097933086
12730;3183;0;0;2;2.650562862
12731;3183;0;0;3;1.972000387
12732;3183;0;0;4;2.157647789
12733;3184;2;0.199806564;1;4.557715195
12734;3184;2;0.199806564;2;5.551909141
12735;3184;2;0.199806564;3;6.211357453
12736;3184;2;0.199806564;4;6.330840136
12737;3185;4;0.821403105;1;6.47085941
12738;3185;4;0.821403105;2;5.254131921
12739;3185;4;0.821403105;3;7.732314877
12740;3185;4;0.821403105;4;8.696320132
12741;3186;0;0;1;0.565164092
12742;3186;0;0;2;2.007907668
12743;3186;0;0;3;2.362512182
12744;3186;0;0;4;3.427337687
12745;3187;0;0;1;-0.622433518
12746;3187;0;0;2;1.167791816
12747;3187;0;0;3;1.211550083
12748;3187;0;0;4;4.147710582
12749;3188;3;0.21056781;1;4.518042193
12750;3188;3;0.21056781;2;5.669054037
12751;3188;3;0.21056781;3;7.259013145
12752;3188;3;0.21056781;4;8.563372949
12753;3189;4;0.46463866;1;5.185539348
12754;3189;4;0.46463866;2;5.816318132
12755;3189;4;0.46463866;3;8.549159742
12756;3189;4;0.46463866;4;9.796731701
12757;3190;2;0.887169526;1;2.884640147
12758;3190;2;0.887169526;2;3.232039934
12759;3190;2;0.887169526;3;4.366634363
12760;3190;2;0.887169526;4;5.998243577
12761;3191;3;0.324286742;1;4.115497122
12762;3191;3;0.324286742;2;6.568902905
12763;3191;3;0.324286742;3;7.187766086
12764;3191;3;0.324286742;4;7.569131078
12765;3192;3;0.445590936;1;2.870133446
12766;3192;3;0.445590936;2;3.671003209
12767;3192;3;0.445590936;3;4.841783634
12768;3192;3;0.445590936;4;5.597954125
12769;3193;0;0;1;-0.699187625
12770;3193;0;0;2;1.500568256
12771;3193;0;0;3;2.254258118
12772;3193;0;0;4;3.556221767
12773;3194;2;0.858636933;1;2.229910258
12774;3194;2;0.858636933;2;4.041269981
12775;3194;2;0.858636933;3;5.744728696
12776;3194;2;0.858636933;4;3.916875268
12777;3195;4;0.159756509;1;2.838809794
12778;3195;4;0.159756509;2;5.755743713
12779;3195;4;0.159756509;3;5.25695767
12780;3195;4;0.159756509;4;7.31122243
12781;3196;0;0;1;-0.20280906
12782;3196;0;0;2;2.841963517
12783;3196;0;0;3;2.020730291
12784;3196;0;0;4;3.1378083
12785;3197;4;0.602592224;1;5.622769732
12786;3197;4;0.602592224;2;5.875614432
12787;3197;4;0.602592224;3;7.084681001
12788;3197;4;0.602592224;4;6.041103705
12789;3198;3;0.949720432;1;4.113161284
12790;3198;3;0.949720432;2;4.428545127
12791;3198;3;0.949720432;3;6.326740044
12792;3198;3;0.949720432;4;6.482895691
12793;3199;2;0.667966282;1;2.599899897
12794;3199;2;0.667966282;2;6.199778066
12795;3199;2;0.667966282;3;6.281292955
12796;3199;2;0.667966282;4;5.822367044
12797;3200;2;0.177524601;1;0.97962153
12798;3200;2;0.177524601;2;3.622605505
12799;3200;2;0.177524601;3;4.231970933
12800;3200;2;0.177524601;4;4.025282047
12801;3201;3;0.9788457;1;5.479340294
12802;3201;3;0.9788457;2;6.125335878
12803;3201;3;0.9788457;3;7.379526562
12804;3201;3;0.9788457;4;6.909531068
12805;3202;4;0.770853519;1;6.713322077
12806;3202;4;0.770853519;2;6.88217544
12807;3202;4;0.770853519;3;7.286975782
12808;3202;4;0.770853519;4;10.06727057
12809;3203;2;0.223776161;1;4.987369331
12810;3203;2;0.223776161;2;5.431606836
12811;3203;2;0.223776161;3;5.982077547
12812;3203;2;0.223776161;4;6.934834555
12813;3204;3;0.200730952;1;3.610760228
12814;3204;3;0.200730952;2;5.324866883
12815;3204;3;0.200730952;3;7.19466538
12816;3204;3;0.200730952;4;7.067004902
12817;3205;3;0.478114021;1;5.867859196
12818;3205;3;0.478114021;2;5.972416978
12819;3205;3;0.478114021;3;5.537748001
12820;3205;3;0.478114021;4;7.945284017
12821;3206;2;0.120634806;1;3.290410108
12822;3206;2;0.120634806;2;3.801188764
12823;3206;2;0.120634806;3;6.123029429
12824;3206;2;0.120634806;4;6.323721205
12825;3207;0;0;1;0.019234584
12826;3207;0;0;2;1.613031789
12827;3207;0;0;3;2.340739903
12828;3207;0;0;4;1.310382848
12829;3208;3;0.975441357;1;2.141982243
12830;3208;3;0.975441357;2;2.442889112
12831;3208;3;0.975441357;3;3.700240375
12832;3208;3;0.975441357;4;5.196174792
12833;3209;3;0.237075981;1;5.441380565
12834;3209;3;0.237075981;2;4.586931306
12835;3209;3;0.237075981;3;8.749500207
12836;3209;3;0.237075981;4;8.414647799
12837;3210;2;0.43514445;1;1.13189548
12838;3210;2;0.43514445;2;6.280577969
12839;3210;2;0.43514445;3;2.935197591
12840;3210;2;0.43514445;4;4.709141466
12841;3211;4;0.220389895;1;5.77324216
12842;3211;4;0.220389895;2;8.15852026
12843;3211;4;0.220389895;3;8.666229734
12844;3211;4;0.220389895;4;9.316464824
12845;3212;2;0.882249336;1;5.212611431
12846;3212;2;0.882249336;2;6.886208907
12847;3212;2;0.882249336;3;6.151149142
12848;3212;2;0.882249336;4;6.799495491
12849;3213;0;0;1;1.406987213
12850;3213;0;0;2;-0.920862727
12851;3213;0;0;3;3.880104584
12852;3213;0;0;4;3.595489852
12853;3214;0;0;1;2.960943766
12854;3214;0;0;2;2.168186437
12855;3214;0;0;3;4.277067633
12856;3214;0;0;4;5.152443428
12857;3215;2;0.985149604;1;4.431540198
12858;3215;2;0.985149604;2;4.454720877
12859;3215;2;0.985149604;3;5.975874355
12860;3215;2;0.985149604;4;7.007891065
12861;3216;4;0.093414645;1;6.443552034
12862;3216;4;0.093414645;2;5.077629468
12863;3216;4;0.093414645;3;9.149391413
12864;3216;4;0.093414645;4;9.775539573
12865;3217;2;0.84569101;1;3.267471687
12866;3217;2;0.84569101;2;5.106897655
12867;3217;2;0.84569101;3;3.727367153
12868;3217;2;0.84569101;4;7.027419856
12869;3218;4;0.5554638;1;5.531872715
12870;3218;4;0.5554638;2;7.35491155
12871;3218;4;0.5554638;3;9.424890453
12872;3218;4;0.5554638;4;9.183692535
12873;3219;2;0.789104966;1;1.94330386
12874;3219;2;0.789104966;2;5.147924568
12875;3219;2;0.789104966;3;6.880121167
12876;3219;2;0.789104966;4;6.253368743
12877;3220;3;0.536002626;1;4.717280363
12878;3220;3;0.536002626;2;6.401901225
12879;3220;3;0.536002626;3;5.533679883
12880;3220;3;0.536002626;4;7.200690525
12881;3221;4;0.2103425;1;5.06681316
12882;3221;4;0.2103425;2;3.841505709
12883;3221;4;0.2103425;3;7.764319195
12884;3221;4;0.2103425;4;8.915808681
12885;3222;3;0.810263141;1;3.12156743
12886;3222;3;0.810263141;2;4.539793955
12887;3222;3;0.810263141;3;4.476998616
12888;3222;3;0.810263141;4;4.442097221
12889;3223;4;0.970103575;1;6.002976155
12890;3223;4;0.970103575;2;6.897846792
12891;3223;4;0.970103575;3;7.019997123
12892;3223;4;0.970103575;4;9.594440662
12893;3224;3;0.18797208;1;0.676522464
12894;3224;3;0.18797208;2;2.248689634
12895;3224;3;0.18797208;3;4.182496011
12896;3224;3;0.18797208;4;6.930107773
12897;3225;0;0;1;2.390961821
12898;3225;0;0;2;2.595693645
12899;3225;0;0;3;5.849501134
12900;3225;0;0;4;4.445443113
12901;3226;4;0.990323878;1;3.417258213
12902;3226;4;0.990323878;2;5.027950379
12903;3226;4;0.990323878;3;4.712190263
